mined_at,created_at,year,month,day,day_of_week,hour,minute,screen_name,tweet_id,tweet_id_str,retweet_count,favorite_count,source,hashtags,urls,language,user_favourites_count,followers_count,friends_count,text
2020-06-24 17:06:50.153683,2019-02-12 18:52:25+00:00,2019,2,12,1,18,52,picnic,1095395216469778432,1095395216469778432,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@ESettels Dat wordt poetsen of daten Esther! 🥰
2020-06-24 17:06:50.153683,2019-02-12 19:17:17+00:00,2019,2,12,1,19,17,picnic,1095401473993777155,1095401473993777155,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@jonfeenstra12 Dat horen onze bestuurders uiteraard te weten. Aan jouw tweet te zien is dat niet gebeurd. Zou je ons een PM kunnen sturen zodat ik precies kan achterhalen wie dit is geweest. Veiligheid gaat natuurlijk boven alles!
2020-06-24 17:06:50.153683,2019-02-12 19:21:15+00:00,2019,2,12,1,19,21,picnic,1095402469927079937,1095402469927079937,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@vanderrijk De porties zijn precies afgewogen voor het aantal personen die bij de maaltijden staan aangegeven. Als er twee personen staat aangegeven kan je er vanuit gaan dat je een goed gevulde maaltijd van ons krijgt voor twee personen! Als je op de (i) drukt vind je meer informatie.
2020-06-24 17:06:50.153683,2019-02-12 20:15:48+00:00,2019,2,12,1,20,15,picnic,1095416199184306181,1095416199184306181,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@TanteSchnitt We doen er alles aan om meer bezorgers te vinden voor jouw wijk, zodat we snel weer genoeg capaciteit hebben en jij weer gewoon kan bestellen voor de dag die jou het beste uitkomt. Excuses voor het ongemak!"
2020-06-24 17:06:50.153683,2019-02-12 20:34:40+00:00,2019,2,12,1,20,34,picnic,1095420948197634056,1095420948197634056,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[{'expanded_url': 'https://twitter.com/mgmuller/status/1095259039594885121', 'url': 'https://t.co/eF5AZlzB5K'}]",nl,3885,4842,5,@Eucalyptaliesl Hierbij stuur ik alsnog een link naar de Nederlandse tweet. https://t.co/eF5AZlzB5K
2020-06-24 17:06:50.153683,2019-02-12 21:32:45+00:00,2019,2,12,1,21,32,picnic,1095435563925192704,1095435563925192704,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@hfsnijder Nog drie weekjes geduld Harm! Dan komen we ook in de stad waar het allemaal begon met onze heerlijke Presto pakketten. Save the best for last! 😇
2020-06-24 17:06:50.153683,2019-02-13 08:24:15+00:00,2019,2,13,2,8,24,picnic,1095599518031233025,1095599518031233025,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@driftin2fantasy Oei.. dat klinkt helemaal niet goed! Mijn oprechte excuses hiervoor. Ik heb je een privébericht gestuurd om je verder te helpen!
2020-06-24 17:06:50.153683,2019-02-13 18:59:23+00:00,2019,2,13,2,18,59,picnic,1095759355151036418,1095759355151036418,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@espaanbroek Hi Emile! Dit is inderdaad nog niet mogelijk, maar wordt wel hard aangewerkt! Er is zelfs al een pilot gestart met deze functie om alle haken en ogen eruit te halen. Dit wordt dus binnenkort mogelijk!"
2020-06-24 17:06:50.153683,2019-02-13 20:12:32+00:00,2019,2,13,2,20,12,picnic,1095777767206121472,1095777767206121472,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@Nour_Alchazli @tombalfoort Hi Nour! Het werkt inderdaad alleen bij de aller aller eerste bestelling van een vriend of vriendin, dit kan inderdaad de reden zijn waarom de code niet meer geldig is. Fijne avond!"
2020-06-24 17:06:50.153683,2019-02-13 20:39:30+00:00,2019,2,13,2,20,39,picnic,1095784549798285313,1095784549798285313,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@AfkariArash Hi Arash! Als je een product mist in ons assortiment, kun je dit het beste doorgeven via de functie ""mis je iets"" in de app als je het betreffende product niet kunt vinden, op deze manier wordt er gekeken of er voldoende animo is om het product toe te voegen!"
2020-06-24 17:06:50.153683,2019-02-13 20:57:31+00:00,2019,2,13,2,20,57,picnic,1095789084893687814,1095789084893687814,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@CarolaLa4 Hi Carola! Onze excuses voor het feit dat je nog geen reactie hebt ontvangen, helaas kampen we op dit moment met enorme drukte waardoor onze reactiesnelheid niet is welke je van ons gewend bent. Ik stuur je even een privé berichtje!"
2020-06-24 17:06:50.153683,2019-02-14 11:17:22+00:00,2019,2,14,3,11,17,picnic,1096005473541804032,1096005473541804032,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@fabiobruna Goede tip, dankjewel! Ik ga je feedback doorzetten naar het app development team. Wie weet gaat dit toegevoegd worden in de toekomst :)."
2020-06-24 17:06:50.153683,2019-02-14 12:17:41+00:00,2019,2,14,3,12,17,picnic,1096020651649966080,1096020651649966080,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@kazper Bedankt voor je zorgen om de veiligheid van onze klanten. Het is geheel vrijwillig om het adres te delen via de post. De klanten kunnen ons ook een DM of PM sturen met het adres :).
2020-06-24 17:06:50.153683,2019-02-14 18:46:57+00:00,2019,2,14,3,18,46,picnic,1096118615156445184,1096118615156445184,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@SafranaArgana @ThijsvdHulst @kayotickitchen Het is een heerlijke maaltijd precies afgewogen voor twee personen. De maaltijden zijn gemakkelijk te bereiden en het scheelt veel tijd! Je komt er maar op 1 manier achter hoe het smaakt! Fijne Valentijnsdag 😇🍲
2020-06-24 17:06:50.153683,2019-02-14 20:11:03+00:00,2019,2,14,3,20,11,picnic,1096139778741944321,1096139778741944321,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@LaReina684 Dat is een leuke actie! We hebben wel al een hele lekkere variant in het assortiment. Namelijk de Vegetarische Slager petit filet vegan. Wellicht kan je deze tot die tijd een keer proberen.
2020-06-24 17:06:50.153683,2019-02-14 20:11:20+00:00,2019,2,14,3,20,11,picnic,1096139851412525056,1096139851412525056,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@rnaaijkens Dankjewel Rob! 👍
2020-06-24 17:06:50.153683,2019-02-14 20:15:08+00:00,2019,2,14,3,20,15,picnic,1096140805893431304,1096140805893431304,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@rwnwtt We doen er alles aan om meer bezorgers te vinden voor jouw wijk, zodat we snel weer genoeg capaciteit hebben en jij weer gewoon kan bestellen voor de dag die jou het beste uitkomt. Excuses voor het ongemak!"
2020-06-24 17:06:50.153683,2019-02-15 08:09:44+00:00,2019,2,15,4,8,9,picnic,1096320642578898944,1096320642578898944,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@Syan_Schaap Wat goed dat je hier zo bewust mee bezig bent! Wij krijgen de producten op deze manier aangeleverd van de leverancier, maar zullen je feedback zeker doorgeven. Ook wij zijn altijd opzoek naar duurzamere oplossingen."
2020-06-24 17:06:50.153683,2019-02-15 09:07:11+00:00,2019,2,15,4,9,7,picnic,1096335100994818048,1096335100994818048,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@deromme Ik stuur je eventjes een DM zodat ik met je mee kan kijken :)
2020-06-24 17:06:50.153683,2019-02-15 09:39:51+00:00,2019,2,15,4,9,39,picnic,1096343322677919745,1096343322677919745,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@fannyverwoerdt Ik begrijp goed dat je hiervan baalt, dat doen wij ook! We doen er alles aan om meer bezorgers te vinden voor jouw wijk, zodat we snel weer genoeg capaciteit hebben en jij weer gewoon kan bestellen voor de dag die jou het beste uitkomt."
2020-06-24 17:06:50.153683,2019-02-15 19:47:17+00:00,2019,2,15,4,19,47,picnic,1096496186125627393,1096496186125627393,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@DJPaultjeD Een notie is inderdaad in dit geval de oplossing. Uiteraard worden de boodschappen dan gewoon op jouw juiste adres geleverd en niet bij iemand anders! Onze bezorgers zien namelijk de notitie bij jouw profiel/bestelling staan.
2020-06-24 17:06:50.153683,2019-02-16 14:53:40+00:00,2019,2,16,5,14,53,picnic,1096784685664006150,1096784685664006150,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@JensCox Fijn dat de boodschappen compleet en op tijd waren Jens! Ik snap wat je bedoelt met de pompoen die een hele reis heeft moeten maken vanaf Argentinië, dat voelt niet hélemaal bio.. Bedankt voor je scherpheid in ieder geval, ik ga dit even doorspelen :)"
2020-06-24 17:06:50.153683,2019-02-17 10:23:12+00:00,2019,2,17,6,10,23,picnic,1097079004266483713,1097079004266483713,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@jwwesselink @studiojoost @tim_de_boer Helaas kunnen we nog niet overal bezorgen zonder wachtrij omdat we nog niet groot genoeg zijn. Maar we zijn er hard mee bezig om zo snel mogelijk uit te breiden om ook bij jou te komen bezorgen :). Excuses voor het wachten maar hier wordt hard aan gewerkt!
2020-06-24 17:06:50.153683,2019-02-17 10:37:04+00:00,2019,2,17,6,10,37,picnic,1097082497236721664,1097082497236721664,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@Peytrap @Sorayavindt Hi Patrick! Helaas zijn we nog niet groot genoeg om in een keer overal te komen bezorgen, we doen wel hard ons best om zo snel mogelijk uit te breiden :). Nog eventjes geduld dus, hier wordt hard aangewerkt!"
2020-06-24 17:06:50.153683,2019-02-17 14:32:17+00:00,2019,2,17,6,14,32,picnic,1097141689490309123,1097141689490309123,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@MarkZ1969 Hi Mark! Wat vervelend dat ons karretje de weg blokkeert, als het goed is kan dit niet lang duren maar het is natuurlijk niet de bedoeling dat onze bezorgers hier fel op reageren! Ik ga hier direct een melding van maken, thanks voor het doorgeven en onze excuses voor het ongemak!"
2020-06-24 17:06:50.153683,2019-02-17 15:47:58+00:00,2019,2,17,6,15,47,picnic,1097160737494126594,1097160737494126594,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@MarkZ1969 Dit is inderdaad niet hoe het hoort Mark! Nogmaals excuses, dit wordt verder opgepakt door ons!"
2020-06-24 17:06:50.153683,2019-02-17 16:16:38+00:00,2019,2,17,6,16,16,picnic,1097167950543577090,1097167950543577090,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@deligted Al in 1 jaar een feestje om bij jou voor de deur te staan! Ik stuur je eventjes een DM zodat ik met je mee kan kijken.
2020-06-24 17:06:50.153683,2019-02-18 09:38:14+00:00,2019,2,18,0,9,38,picnic,1097430079683158017,1097430079683158017,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[{'text': 'bioplastic'}],[],nl,3885,4842,5,@philbert Zo maken we samen de wereld een stukje groener 💪 #bioplastic
2020-06-24 17:06:50.153683,2019-02-18 14:25:18+00:00,2019,2,18,0,14,25,picnic,1097502319107813377,1097502319107813377,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@AroundSeven Ik denk dat Sonja Bakker je boodschappen heeft ingepakt! ;)
2020-06-24 17:06:50.153683,2019-02-18 14:33:49+00:00,2019,2,18,0,14,33,picnic,1097504463869394945,1097504463869394945,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@AroundSeven Misschien voortaan Robèrt van Heel Holland Bakt inschakelen!
2020-06-24 17:06:50.153683,2019-02-18 17:50:37+00:00,2019,2,18,0,17,50,picnic,1097553988529065984,1097553988529065984,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@CarolaLa4 O nee! Excuses voor de vertraging Carola! We zijn er binnen een paar minuutjes. De bezorger rijdt nu weg bij zijn vorige klant en kan elk moment bij jou aanbellen. 👍
2020-06-24 17:06:50.153683,2019-02-18 17:53:59+00:00,2019,2,18,0,17,53,picnic,1097554837946990593,1097554837946990593,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@barryschep Lang wachten is nooit leuk Barry, maar die Oreo's zijn toch mooi meegenomen zo op de maandagavond. De wachtlijst geldt voor heel Amsterdam, maar wees niet getreurd. We hebben straks 3 HUBS in Amsterdam, dan zal het een stuk sneller gaan :)"
2020-06-24 17:06:50.153683,2019-02-18 18:14:45+00:00,2019,2,18,0,18,14,picnic,1097560063168995335,1097560063168995335,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@CarolaLa4 Heb je de boodschappen uiteindelijk ontvangen Carola? 😇
2020-06-24 17:06:50.153683,2019-02-18 20:16:46+00:00,2019,2,18,0,20,16,picnic,1097590771170062338,1097590771170062338,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@barryschep @ingejansen81 Klopt Barry! Eenmaal uit de rij is nooit meer in de rij 👍
2020-06-24 17:06:50.153683,2019-02-18 21:17:09+00:00,2019,2,18,0,21,17,picnic,1097605964021317634,1097605964021317634,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@Plimme @Vrouwke_enzo @MetalWout Momenteel zijn we actief in Nijmegen en Arnhem als je daarmee het oosten bedoelt Esther. Je kan alvast een account aanmaken, dan hoor je van ons wanneer we ook bij jouw in de buurt komen. 😇"
2020-06-24 17:06:50.153683,2019-02-19 08:44:52+00:00,2019,2,19,1,8,44,picnic,1097779035365670913,1097779035365670913,5,14.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[{'expanded_url': 'https://join.picnic.app/', 'url': 'https://t.co/4f98PR6nNw'}]",en,3885,4842,5,Every day at Picnic is diverse. We design ✏️ build 🔨 and maintain💡in-house software to solve original puzzles. Do you want to join tech's answer to groceries? https://t.co/4f98PR6nNw https://t.co/Y9d1JDBHY1
2020-06-24 17:06:50.153683,2019-02-19 09:15:26+00:00,2019,2,19,1,9,15,picnic,1097786726247026689,1097786726247026689,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@ruudpeys We zitten ook in Duitsland Ruud, en je hebt te weinig tekens voor Nederlandse en Duitse copy :)"
2020-06-24 17:06:50.153683,2019-02-19 10:58:07+00:00,2019,2,19,1,10,58,picnic,1097812568121491456,1097812568121491456,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@barryschep @richardvw41 Staar je niet gek op dat getal hoor! Het kan zomaar ineens heel snel gaan!😊
2020-06-24 17:06:49.794071,2019-02-19 12:39:55+00:00,2019,2,19,1,12,39,picnic,1097838188511539201,1097838188511539201,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@EefHermans De groene paprika heeft zo te zien al zijn vrienden meegenomen! Hopelijk is de volgende zak weer wat beter verdeeld. Maar de groene paprika's smaken ook heerlijk hoor😊
2020-06-24 17:06:49.794071,2019-02-19 13:16:25+00:00,2019,2,19,1,13,16,picnic,1097847373018161153,1097847373018161153,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@EefHermans Ik begrijp dat je liever wat meer variatie hebt in je paprika mix. Ik stuur je even een PM zodat we hier een kleurrijke oplossing voor kunnen zoeken! 🌈
2020-06-24 17:06:49.794071,2019-02-19 15:18:38+00:00,2019,2,19,1,15,18,picnic,1097878128435843073,1097878128435843073,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@sanderthje En wat zullen we knallen als we eenmaal bij jou mogen komen bezorgen! 🎇🎆
2020-06-24 17:06:49.794071,2019-02-19 16:29:00+00:00,2019,2,19,1,16,29,picnic,1097895837848535041,1097895837848535041,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[{'text': 'benieuwd'}],[],nl,3885,4842,5,@MetalWout Oehhh stuur je ons een foto van het eindresultaat?  Aan tafel! 🍽️ #benieuwd
2020-06-24 17:06:49.794071,2019-02-19 18:05:28+00:00,2019,2,19,1,18,5,picnic,1097920114823970816,1097920114823970816,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@MetalWout Wauw! Wanneer mogen wij een keertje aanschuiven? Ziet er verrukkelijk uit!
2020-06-24 17:06:49.794071,2019-02-19 18:08:53+00:00,2019,2,19,1,18,8,picnic,1097920973347713025,1097920973347713025,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@Tricster Oh oh een insluiper tussen de boodschappen! Lucky you, je mag het houden! Shea butter schijnt heerlijk te zijn voor in de toilet ;)"
2020-06-24 17:06:49.794071,2019-02-19 19:19:11+00:00,2019,2,19,1,19,19,picnic,1097938668407402497,1097938668407402497,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@FJouvenaar Ik stuur je eventjes een DM zodat ik met je mee kan kijken! Die moeten er natuurlijk gewoon bijzitten :)
2020-06-24 17:06:49.794071,2019-02-20 10:54:45+00:00,2019,2,20,2,10,54,picnic,1098174109727580161,1098174109727580161,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@lodewijkhof @BNR @BNRzaken Dit kan je vinden op de ingrediëntendeclaratie. Bevat het vlees echter meer dan 5% water dan staat dat weergeven op het (voor)etiket. In BBQ vlees is dat bijvoorbeeld wel vaker, omdat het anders snel droog wordt op de barbecue. 🍗"
2020-06-24 17:06:49.794071,2019-02-20 12:06:31+00:00,2019,2,20,2,12,6,picnic,1098192168890572803,1098192168890572803,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@DingesNiet @RubenVermijs Ik stuur je eventjes een DM zodat ik met je mee kan kijken :)
2020-06-24 17:06:49.794071,2019-02-20 12:09:24+00:00,2019,2,20,2,12,9,picnic,1098192896409460736,1098192896409460736,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@remcotvdb Bananen genoeg in het assortiment kan ik je vertellen! 🐵Ik stuur je eventjes een DM zodat ik met je mee kan kijken :)
2020-06-24 17:06:49.794071,2019-02-20 19:37:54+00:00,2019,2,20,2,19,37,picnic,1098305763166973952,1098305763166973952,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@DingesNiet @RubenVermijs Dat is natuurlijk niet de bedoeling! Ik pas dit graag meteen voor je aan. Ik heb je een privébericht gestuurd
2020-06-24 17:06:49.794071,2019-02-20 20:04:50+00:00,2019,2,20,2,20,4,picnic,1098312542580105216,1098312542580105216,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@stehof2 Uiteraard is er een oplossing! Kan je ons misschien even een privébericht sturen? Dan help ik je verder :)
2020-06-24 17:06:49.794071,2019-02-21 13:10:56+00:00,2019,2,21,3,13,10,picnic,1098570768269623296,1098570768269623296,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@endemar2011 Hi Marinus! Dit is natuurlijk een foutje geweest, onze excuses hiervoor. Ik ga dit direct doorgeven, sorry voor de verwarring!"
2020-06-24 17:06:49.794071,2019-02-21 20:16:28+00:00,2019,2,21,3,20,16,picnic,1098677856144711680,1098677856144711680,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@deligted Geniet ervan Femke, we nemen er hier ook eentje! Op naar ons 2e jaar samen! 🥰"
2020-06-24 17:06:49.794071,2019-02-22 10:19:55+00:00,2019,2,22,4,10,19,picnic,1098890121015894016,1098890121015894016,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@IngeborgKK Wij zijn ook benieuwd hoe je het gaat ervaren. Laat het ons zeker even weten! Tot morgen!
2020-06-24 17:06:49.794071,2019-02-22 14:33:42+00:00,2019,2,22,4,14,33,picnic,1098953984507867138,1098953984507867138,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@Nour_Alchazli Na een aanvraag gaat ons assortimentsteam kijken of er meer belangstelling voor is en of het mogelijk is het product in ons assortiment op te nemen. Hierna ontvang je van ons een antwoord terug, maar er is geen garantie dat we het direct kunnen toevoegen."
2020-06-24 17:06:49.794071,2019-02-22 17:44:45+00:00,2019,2,22,4,17,44,picnic,1099002063873343489,1099002063873343489,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@miranda1966 Ik heb even gekeken, maar helaas geen specifieke melding gezien over de notenmix. Ik verwacht dus dat je hem gauw weer kunt bestellen! Het zou in dit geval kunnen liggen aan dat de leverancier niet kon leveren, of dat we te weinig voorraad hebben. Ik hoop dat hij er gauw weer is!"
2020-06-24 17:06:49.794071,2019-02-22 19:48:51+00:00,2019,2,22,4,19,48,picnic,1099033295575310343,1099033295575310343,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@Aaaling Heb je deze al opgegeven als assortimentssuggestie via de app? Als je dat hebt gedaan is het een kwestie van meer animo, en als die er is voegen wij het product toe :) Ook houden we je via de mail op de hoogte van hoe het staat met je suggestie!"
2020-06-24 17:06:49.794071,2019-02-23 15:46:48+00:00,2019,2,23,5,15,46,picnic,1099334770499207168,1099334770499207168,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@Nour_Alchazli Oh nee! Dat is zeker niet de bedoeling. Ik zal je even een DM sturen hierover :)
2020-06-24 17:06:49.794071,2019-02-23 19:18:34+00:00,2019,2,23,5,19,18,picnic,1099388064588333056,1099388064588333056,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@Joostvheel Wat fijn om te lezen dat je de eerste boodschappen van ons hebt ontvangen, welkom! We hopen dat alles naar wens is en zien graag de volgende bestelling weer verschijnen. Fijn weekend!"
2020-06-24 17:06:49.794071,2019-02-24 17:12:12+00:00,2019,2,24,6,17,12,picnic,1099718650582454273,1099718650582454273,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@Loni89 We kijken graag met je mee en wat we voor je kunnen doen. Wil je ons in een DM je postcode en huisnummer doorsturen?
2020-06-24 17:06:49.794071,2019-02-24 17:18:03+00:00,2019,2,24,6,17,18,picnic,1099720121516544000,1099720121516544000,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@antonie Dat ziet er niet goed uit. Kun je ons in een DM je postcode en huisnummer doorsturen? Kijken we graag met je mee!
2020-06-24 17:06:49.794071,2019-02-24 21:01:47+00:00,2019,2,24,6,21,1,picnic,1099776426297954304,1099776426297954304,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@roelnijhuis Dat is inderdaad nogal een groene bedoeling en kan me voorstellen dat je een andere samenstelling had verwacht. Kun je me in een DM je postcode en huisnummer sturen? Dan kijk ik graag met je mee!
2020-06-24 17:06:49.794071,2019-02-25 14:37:05+00:00,2019,2,25,0,14,37,picnic,1100042002358566912,1100042002358566912,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@Culinette De week starten met een Big Bloemkool! Beter kan het toch niet! Misschien een lekkere puree of bloemkool als basis voor een pizzabodem? Je kan het zo gek maken als je zelf wilt!
2020-06-24 17:06:49.794071,2019-02-25 14:45:37+00:00,2019,2,25,0,14,45,picnic,1100044147405279234,1100044147405279234,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@Culinette Kijk eens aan! Dan kan dit geen toeval zijn! Dit is ''meant to be'' ❤️
2020-06-24 17:06:49.794071,2019-02-25 18:08:18+00:00,2019,2,25,0,18,8,picnic,1100095155707801600,1100095155707801600,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,"@DingesNiet Oei, gaat het fout?! Dat is niet de bedoeling. Ik stuur je een PM om even te kijken wat er aan de hand is!"
2020-06-24 17:06:49.794071,2019-02-25 18:17:12+00:00,2019,2,25,0,18,17,picnic,1100097397215186947,1100097397215186947,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@DingesNiet Zojuist heb ik je een PM gestuurd met meer informatie. 😇
2020-06-24 17:06:49.794071,2019-02-25 21:47:26+00:00,2019,2,25,0,21,47,picnic,1100150304203567104,1100150304203567104,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@MMeulblok Wat leuk dat je de Presto maaltijden box Romige Viscurry hebt uitgeprobeerd. Jammer dat het niet in de buurt komt van jouw eigen variant! Hopelijk zijn er andere Presto maaltijden waarmee wij je wel kunnen verrassen! 🐟
2020-06-24 17:06:49.794071,2019-02-25 21:55:03+00:00,2019,2,25,0,21,55,picnic,1100152219213664257,1100152219213664257,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@MMeulblok Dat ga ik meteen even doorzetten! Bedankt voor de feedback👍
2020-06-24 17:06:49.794071,2019-02-26 15:45:24+00:00,2019,2,26,1,15,45,picnic,1100421579517898752,1100421579517898752,0,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],nl,3885,4842,5,@Joostvheel Ik stuur je even een persoonlijk berichtje om je verder te helpen!
2020-06-24 17:06:49.794071,2019-02-26 19:57:03+00:00,2019,2,26,1,19,57,picnic,1100484911805411328,1100484911805411328,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@emieldejager Wat leuk om te zien dat je dit zo leuk vindt! Daar doen we het natuurlijk voor. 💪
